country3,icao,iata,lat,lon
CAN,CYCX,YCX,45.83888889,-66.44972222
CAN,CWAK,WAK,44.5167,-66.7833
CAN,CXGM,XGM,44.71,-66.8
CAN,,AKC,46.78,-65.02
CAN,CWMK,WMK,45.7,-65.1667
CAN,,AMS,45.69,-65.17
CAN,CYCH,YCH,47.005794,-65.456806
CAN,CWCQ,WCQ,47.01,-65.47
CAN,CYMC,,48.0167,-64.5
CAN,CWMI,WMI,48.01,-64.49
CAN,CYQM,YQM,46.10527778,-64.68388889
CAN,CZQM,ZQM,46.0715,-64.7684
CAN,CWPJ,WPJ,47.0667,-64.8
CAN,CWPE,WPE,45.07,-66.45
CAN,CYSJ,YSJ,45.31805556,-65.88555556
CAN,CWOS,WOS,45.2667,-66.0667
CAN,CWIY,WIY,47.1578,-67.8319
CAN,CWSS,WSS,45.22,-67.25
CAN,CYSL,YSL,47.15777778,-67.83194444
CAN,CWXW,WXW,52.65,-56.8667
CAN,CWAR,WAR,47.29,-53.99
CAN,CYAR,YAR,47.3,-54.0
CAN,CYDI,,49.0,-56.0
CAN,CWDI,WDI,48.97,-56.07
CAN,CYBI,,51.8833,-55.3833
CAN,CWVA,WVA,48.6672,-53.1142
CAN,CYVA,,48.7,-53.0833
CAN,,AVA,48.6672,-53.1142
CAN,CWEJ,WEJ,47.2,-55.1
CAN,CYZM,,48.85,-56.8333
CAN,CWFK,WFK,47.8167,-53.9
CAN,CWXJ,WXJ,47.8167,-53.9
CAN,CWZY,WZY,47.8167,-53.8667
CAN,CWBF,WBF,47.6167,-57.6167
CAN,CWKW,WKW,59.99,-64.17
CAN,CWYK,WYK,57.14,-61.48
CAN,CWRA,WRA,46.66,-53.08
CAN,CWCA,WCA,53.68,-57.04
CAN,CYCA,YCA,53.682603,-57.041964
CAN,CYUM,,53.55,-64.1
CAN,CZDI,ZDI,53.5578,-64.0939
CAN,CZUM,ZUM,53.562614,-64.105942
CAN,CYHW,YHW,49.2667,-54.8833
CAN,CWFY,WFY,48.1667,-55.4833
CAN,CWKB,WKB,48.93,-57.92
CAN,CWDH,WDH,50.24,-57.58
CAN,CWDX,WDX,50.2333,-57.5833
CAN,CYDF,YDF,49.21666667,-57.4
CAN,,WBV,44.82472222,-62.33777778
CAN,CWDA,WDA,50.72,-56.11
CAN,CWXI,WXI,51.02,-57.1
CAN,CWXQ,WXQ,48.945,-54.5839
CAN,CWQX,WQX,48.95,-54.5667
CAN,CXGD,XGD,48.9461,-54.5669
CAN,CZQX,ZQX,48.9662,-54.5976
CAN,CYQX,YQX,48.94638889,-54.57694444
CAN,CWYR,WYR,53.2959,-60.5401
CAN,CYYR,YYR,53.3,-60.36666667
CAN,CWVW,WVW,48.17,-52.94
CAN,CWGC,WGC,47.75,-56.9333
CAN,CWTP,WTP,47.3278,-53.1786
CAN,CWHO,WHO,55.45,-60.2167
CAN,CYHO,,55.4488,-60.228092
CAN,CWAG,WAG,49.92,-55.67
CAN,CWFU,WFU,52.2333,-61.3167
CAN,CWWU,WWU,47.5158,-52.9803
CAN,CYFT,YFT,55.077253,-59.187803
CAN,CWFT,WFT,55.0833,-59.1667
CAN,CXME,XME,47.58611111,-52.73583333
CAN,CWTM,WTM,47.33,-54.59
CAN,CWMH,WMH,52.3036,-55.8336
CAN,CYMH,YMH,52.302819,-55.847844
CAN,CZMH,ZMH,52.3,-55.83
CAN,CYLP,YLP,50.2833,-64.1333
CAN,CWFP,WFP,56.55,-61.6833
CAN,CYDP,YDP,56.55,-61.68333333
CAN,CWYI,WYI,49.11,-53.58
CAN,CWOF,WOF,47.5667,-59.1667
CAN,CWZB,WZB,47.57,-59.15
CAN,CYZB,YZB,47.5667,-59.1667
CAN,CXRH,XRH,49.57,-57.88
CAN,CYSV,YSV,58.4744,-62.6547
CAN,CWZZ,WZZ,58.483,-62.663
CAN,CWZN,WZN,47.37,-55.79
CAN,CXSA,XSA,47.2636,-53.2864
CAN,CYLG,YLG,47.85,-55.8667
CAN,CWDW,WDW,51.3833,-56.1
CAN,CXES,XES,51.39,-56.09
CAN,CYAY,YAY,51.39194444,-56.06888889
CAN,,AAY,51.3906,-56.0856
CAN,CWAX,WAX,51.3667,-55.6
CAN,CYSG,,46.096356,-70.714583
CAN,CUYT,UYT,47.5167,-52.7833
CAN,CXSW,XSW,47.5156,-52.7847
CAN,CWYT,WYT,47.5133,-52.7817
CAN,CWDS,WDS,46.9167,-55.3833
CAN,CYDS,,46.8833,-55.4167
CAN,CWFH,WFH,46.7089,-53.49
CAN,CYYT,YYT,47.62222222,-52.74277778
CAN,CWHU,WHU,48.583,-57.233
CAN,,AJT,48.56,-58.57
CAN,CYJT,YJT,48.56666667,-58.56666667
CAN,CXTP,XTP,48.56,-53.97
CAN,CWTU,WTU,54.72,-58.36
CAN,CWDO,WDO,49.68,-54.8
CAN,CYWW,,53.6333,-64.4833
CAN,CYWK,YWK,52.92722222,-66.87416667
CAN,CXWT,XWT,47.14,-55.33
CAN,CXWR,XWR,47.7117,-59.3083
CAN,,AWR,47.71,-59.31
CAN,CZDI,,47.71166667,-59.30833333
CAN,CWAH,WAH,45.85,-64.2667
CAN,,EWA,40.0,-50.0
CAN,CWCP,WCP,43.4494,-65.4714
CAN,CWWY,WWY,43.4522,-65.4722
CAN,CWBV,WBV,44.82,-62.33
CAN,,ABB,44.71,-63.63
CAN,CWAZ,WAZ,44.7333,-63.6667
CAN,CWVU,WVU,44.29,-66.35
CAN,CWGU,WGU,45.8742,-61.9014
CAN,CWBK,WBK,45.77,-62.68
CAN,CXCH,XCH,46.65,-60.95
CAN,CUVW,UVW,45.383,-61.967
CAN,CYVW,,45.3833,-61.9667
CAN,CZDB,ZDB,45.42,-63.47
CAN,CYID,YID,44.545889,-65.785733
CAN,CYOQ,,43.5167,-61.25
CAN,CWPM,WPM,47.0,-49.0
CAN,CWRW,WRW,45.7167,-60.2333
CAN,,AFY,45.6,-64.95
CAN,CWZQ,WZQ,46.55,-61.05
CAN,CYZX,YZX,44.98333333,-64.91666667
CAN,CYZX,,44.984167,-64.9175
CAN,CYHX,YHX,44.65,-63.5667
CAN,,AHD,44.66,-63.58
CAN,CWHX,WHX,44.7333,-63.6667
CAN,,AHW,44.66,-63.61
CAN,,AOS,44.61,-63.42
CAN,CYAW,YAW,44.63333333,-63.5
CAN,CYHZ,YHZ,44.88,-63.5
CAN,CXGO,XGO,45.0985,-63.7043
CAN,CWRN,WRN,45.35,-60.98
CAN,CXIB,XIB,46.66,-60.41
CAN,CYVE,,46.2333,-61.3
CAN,CWKG,WKG,44.4,-65.2
CAN,CWKL,WKL,44.4344,-65.1853
CAN,CXKT,XKT,45.07,-64.48
CAN,CYAU,YAU,44.230453,-64.856183
CAN,CXLB,XLB,44.36,-64.2961
CAN,CWXT,WXT,44.5,-67.1
CAN,CXMY,XMY,44.9833,-62.4833
CAN,CXMB,XMB,45.9496,-60.2054
CAN,CXMI,XMI,44.6,-63.5333
CAN,CXNP,XNP,45.76,-64.24
CAN,CXNM,XNM,46.82,-60.67
CAN,CWNS,WNS,46.3667,-60.9833
CAN,,CC4,45.41333333,-64.34638889
CAN,CYPD,YPD,45.656503,-61.368369
CAN,CWXO,WXO,43.8833,-60.55
CAN,CYSA,YSA,43.415872,-80.934081
CAN,CWSA,WSA,43.93,-60.01
CAN,CWOL,WOL,43.9333,-60.0167
CAN,CWAW,WAW,44.6364,-63.5067
CAN,CWZU,WZU,44.6278,-63.5233
CAN,CWEF,WEF,47.23,-60.14
CAN,CWYU,WYU,46.1675,-60.1647
CAN,CYQY,YQY,46.16666667,-60.04805556
CAN,CXTD,XTD,45.61,-61.68
CAN,CYTN,YTN,45.611819,-62.621119
CAN,CWUR,WUR,45.3667,-63.2667
CAN,,AOH,45.23,-63.06
CAN,CWWE,WWE,43.99,-64.66
CAN,CYQI,YQI,43.827183,-66.088261
CAN,CWQI,WQI,43.83,-66.09
CAN,CYKD,YKD,68.223303,-135.005572
CAN,CWSQ,WSQ,74.14,-119.99
CAN,CYUK,YUK,68.75,-109.07
CAN,CXCM,XCM,69.11,-105.14
CAN,CWOA,WOA,65.6167,-118.1167
CAN,CZCP,ZCP,70.17,-124.72
CAN,CYUH,YUH,69.583,-120.75
CAN,CWXK,WXK,69.58,-120.8
CAN,CWCX,WCX,65.6,-117.7667
CAN,CWFX,WFX,67.02,-126.12
CAN,CXDK,XDK,61.26,-124.47
CAN,CYWJ,YWJ,65.211178,-123.436519
CAN,CXDE,XDE,65.21,-123.43
CAN,CYOA,YOA,64.698997,-110.614606
CAN,CWDG,WDG,80.0,-115.0
CAN,CWCM,WCM,70.0,-115.0
CAN,CYGH,YGH,66.240639,-128.647597
CAN,CZGH,ZGH,66.2422,-128.6442
CAN,CYJF,YJF,60.23583333,-123.4727778
CAN,CWJF,WJF,60.2333,-123.4667
CAN,CWJL,WJL,60.2333,-123.4667
CAN,CZFM,ZFM,67.406903,-134.859753
CAN,CXFP,XFP,61.6667,-117.25
CAN,CYJP,,61.319081,-117.606078
CAN,CYPV,,61.317,-117.604
CAN,CWID,WID,61.32,-117.6
CAN,CWFL,WFL,62.7167,-109.1667
CAN,CWFZ,WFZ,62.71,-109.17
CAN,CYFR,YFR,61.180808,-113.689653
CAN,CYFS,YFS,61.76027778,-121.2366667
CAN,CXFS,XFS,61.7603,-121.2367
CAN,CZFS,ZFS,61.7603,-121.2367
CAN,CXAC,XAC,60.0031,-111.8961
CAN,CZSM,ZSM,60.0261,-111.9294
CAN,CYSM,YSM,60.020317,-111.961822
CAN,CWJP,WJP,61.9167,-108.4333
CAN,CWNW,WNW,67.0667,-121.1
CAN,CWQY,WQY,63.6,-105.13
CAN,CZHY,ZHY,60.8389,-115.7767
CAN,CYHY,YHY,60.83972222,-115.7827778
CAN,CWHR,WHR,70.0325,-126.9606
CAN,CWIE,WIE,64.3889,-115.0211
CAN,CWBJ,WBJ,61.92,-113.73
CAN,CZEV,ZEV,68.3167,-133.5167
CAN,CYEV,YEV,68.31666667,-133.5166667
CAN,CXJM,XJM,61.35,-120.7833
CAN,CYUN,YUN,72.7667,-118.5
CAN,CWKP,WKP,69.67,-121.67
CAN,CWMT,WMT,63.13,-117.24
CAN,CXLL,XLL,61.13,-122.85
CAN,CWLG,WLG,67.18,-130.23
CAN,CWLI,WLI,69.6,-130.91
CAN,CXLC,XLC,63.6,-113.86
CAN,CYLK,YLK,62.418194,-110.682239
CAN,CXLU,XLU,62.42,-110.69
CAN,CWNV,WNV,63.24,-130.04
CAN,CYMD,YMD,76.2333,-119.3333
CAN,CWMD,WMD,76.2333,-119.3167
CAN,CWAY,WAY,76.2375,-119.3472
CAN,CWRP,WRP,69.9333,-128.9667
CAN,CWNI,WNI,69.6167,-135.3333
CAN,CYVQ,YVQ,65.28333333,-126.75
CAN,CZPK,ZPK,69.3578,-124.0825
CAN,CYPC,YPC,69.360661,-124.075708
CAN,CWND,WND,69.63,-135.44
CAN,CYZJ,YZJ,66.103,-117.934
CAN,CWMP,WMP,61.05,-109.3333
CAN,CXQA,XQA,68.25444444,-122.1027778
CAN,CWQF,WQF,61.96,-127.21
CAN,CWYH,WYH,64.11,-117.33
CAN,CYRA,YRA,64.116156,-117.309758
CAN,CWMU,WMU,65.95,-130.4667
CAN,CYSY,YSY,71.993656,-125.241458
CAN,CWSY,WSY,71.99,-125.25
CAN,CYFU,YFU,63.43,-116.178
CAN,CWMV,WMV,64.7833,-124.2167
CAN,CWVH,WVH,68.893,-133.941
CAN,CWYF,WYF,73.23,-119.54
CAN,CYVL,,67.021181,-126.128622
CAN,CXTV,XTV,68.73333333,-133.5
CAN,CWTE,WTE,60.44,-121.24
CAN,CYUB,YUB,69.433242,-133.026347
CAN,CZUB,ZUB,69.4333,-133.0167
CAN,CXTN,XTN,69.2,-122.36
CAN,CZFN,ZFN,64.909711,-125.569381
CAN,CYHI,YHI,70.76138889,-117.8
CAN,CXHI,XHI,70.7614,-117.8
CAN,CWFV,WFV,61.6333,-125.8
CAN,CYWE,,64.190756,-114.076806
CAN,CYWY,YWY,63.209136,-123.435669
CAN,CYZF,YZF,62.46277778,-114.4402778
CAN,CZLR,ZLR,82.5178,-62.2806
CAN,CWML,WML,82.5,-62.3667
CAN,CZLT,ZLT,82.5,-62.3333
CAN,CYLT,YLT,82.5,-62.33333333
CAN,CXAT,XAT,72.9929,-85.0118
CAN,CYAB,YAB,73.006386,-85.047317
CAN,CXAR,XAR,61.1,-94.0667
CAN,CYEK,YEK,61.093967,-94.071592
CAN,CWXV,WXV,66.0861,-96.5108
CAN,CXBL,XBL,64.3167,-96.0
CAN,CYBK,YBK,64.298814,-96.077653
CAN,CWHS,WHS,68.7833,-114.8333
CAN,CWQN,WQN,80.0,-85.4167
CAN,CWOB,WOB,63.34,-64.15
CAN,CWVX,WVX,63.3397,-64.1458
CAN,CWOT,WOT,63.3389,-64.1578
CAN,CWVD,WVD,67.54,-63.79
CAN,CWVM,WVM,67.5356,-63.7889
CAN,CWBR,WBR,66.0333,-91.8333
CAN,CYCB,YCB,69.107922,-105.137119
CAN,CYTE,YTE,64.23027778,-76.525
CAN,CYVN,YVN,66.5833,-61.6167
CAN,CWFD,WFD,66.65,-61.38333333
CAN,CWUP,WUP,68.47,-66.82
CAN,CWMG,WMG,68.6647,-85.5914
CAN,CWYM,WYM,64.96,-63.58
CAN,CWPX,WPX,69.03583333,-107.8230556
CAN,CYCS,YCS,63.347111,-90.731156
CAN,CYCY,YCY,70.48583333,-68.51694444
CAN,CZCY,ZCY,70.48333333,-68.51666667
CAN,,NZS,64.18,-83.35
CAN,CYZS,YZS,64.2,-83.36666667
CAN,CWXR,WXR,69.28,-119.22
CAN,CYUW,YUW,68.625,-71.127
CAN,CWUW,WUW,68.65,-71.17
CAN,CWJZ,WJZ,63.2267,-101.7622
CAN,CWEV,WEV,67.7167,-104.4667
CAN,CWJC,WJC,61.13,-100.88
CAN,CWEU,WEU,79.99,-85.81
CAN,CYEU,YEU,79.994542,-85.811906
CAN,,WFK,89.0,-75.0
CAN,CWKQ,WKQ,85.0,-70.0
CAN,CWZJ,WZJ,80.0,-70.0
CAN,CWKJ,WKJ,63.0,-107.0
CAN,,WFA,62.0,-56.0
CAN,,WFB,72.0,-62.0
CAN,,WFC,66.0,-54.0
CAN,CZHK,ZHK,68.64,-95.85
CAN,CWGG,WGG,68.6614,-95.8697
CAN,CYHK,YHK,68.63555556,-95.85027778
CAN,CWGI,WGI,68.6803,-97.8114
CAN,CYUR,YUR,68.6667,-97.8
CAN,CWWM,WWM,82.5,-65.0833
CAN,CWGZ,WGZ,76.4167,-82.9
CAN,CYGZ,YGZ,76.42585,-82.908086
CAN,,NGC,76.42,-82.9
CAN,CWXE,WXE,73.417,-100.312
CAN,CYUX,YUX,68.775769,-81.242444
CAN,CXUX,XUX,68.7761,-81.2436
CAN,CWHG,WHG,68.8353,-116.9994
CAN,CWIL,WIL,68.32,-100.09
CAN,CWGS,WGS,81.5833,-69.3833
CAN,CYGT,YGT,69.364661,-81.816481
CAN,CXFB,XFB,63.74777778,-68.54444444
CAN,CYFB,YFB,63.75,-68.55
CAN,CYIC,,78.79222222,-103.5544444
CAN,CWIC,WIC,78.793968,-102.471566
CAN,CWUQ,WUQ,68.7494,-101.8528
CAN,CYUQ,YUQ,68.65,-101.73
CAN,CWKN,WKN,68.65,-69.1333
CAN,CYLC,YLC,62.848061,-69.877192
CAN,CWRF,WRF,68.44,-89.73
CAN,CWKE,WKE,68.4333,-89.7167
CAN,CYBB,YBB,68.5375,-89.78888889
CAN,CYCO,YCO,67.81666667,-115.1438889
CAN,CYUJ,YUJ,68.5,-113.22
CAN,CWLN,WLN,62.5064,-64.5181
CAN,CWLX,WLX,68.9,-75.14
CAN,CWUV,WUV,68.8986,-75.1408
CAN,CYUV,YUV,68.9333,-75.2833
CAN,CWIJ,WIJ,65.7553,-111.2458
CAN,CYWO,YWO,65.76,-111.25
CAN,CWUU,WUU,68.3,-85.67
CAN,CWCN,WCN,78.2167,-101.05
CAN,CWNG,WNG,81.3333,-74.7667
CAN,CYSR,YSR,72.982222,-84.613611
CAN,CYNO,,63.117,-77.933
CAN,CWXP,WXP,66.14,-65.71
CAN,CYXP,YXP,66.144883,-65.713522
CAN,CYUF,YUF,68.4385,-89.6025
CAN,CYIO,YIO,72.68944444,-77.96888889
CAN,CZNG,ZNG,72.69333333,-77.9575
CAN,CWWV,WWV,60.4167,-64.85
CAN,CZVM,ZVM,67.5475,-64.03333333
CAN,CYVM,YVM,67.54583333,-64.03138889
CAN,CYRT,YRT,62.81666667,-92.11666667
CAN,CZRP,ZRP,75.38,-105.72
CAN,CYUT,YUT,66.520672,-86.224736
CAN,CXRB,,74.70638889,-94.96777778
CAN,CYRB,YRB,74.70416667,-94.96805556
CAN,CXRB,XRB,74.72,-94.98
CAN,CWRH,WRH,61.58,-64.65
CAN,CYRE,YRE,61.583,-64.65
CAN,CWTD,WTD,65.1,-102.43
CAN,CWRX,WRX,69.08,-79.03
CAN,CYUG,,69.0833,-79.0333
CAN,CYSK,YSK,56.536903,-79.250125
CAN,CYUS,YUS,68.82,-93.43
CAN,CWZI,WZI,68.6,-91.95
CAN,CWJE,WJE,80.0,-86.4333
CAN,CXSE,XSE,73.77,-105.3
CAN,CWYP,WYP,68.9667,-103.7667
CAN,CYYH,YYH,69.55,-93.58333333
CAN,CXWB,XWB,65.8792,-89.4458
CAN,CYXN,YXN,62.240078,-92.597939
CAN,CWKU,WKU,81.0333,-76.95
CAN,CWPT,WPT,80.7,-81.0
CAN,CWJY,WJY,62.7061,-98.2883
CAN,CXYH,XYH,61.2419,-123.7417
CAN,CYUI,YUI,61.24,-123.74
CAN,CXBL,,64.31888889,-96.00166667
CAN,CXAR,,61.09833333,-94.06861111
CAN,,TAL,45.3236,-74.6142
CAN,CXET,,44.23,-79.78
CAN,CYYW,YYW,50.29361111,-88.90527778
CAN,CWYW,WYW,50.29361111,-88.90527778
CAN,CWCH,WCH,48.7611,-91.6281
CAN,CYIB,YIB,48.774117,-91.638769
CAN,CYAT,,52.927592,-82.431978
CAN,CWRK,WRK,45.07,-77.88
CAN,CWCU,WCU,44.3833,-79.7833
CAN,CYLS,YLS,44.486036,-79.555631
CAN,CXBI,XBI,44.48,-79.55
CAN,CWMF,WMF,48.75,-87.55
CAN,,TBT,45.14,-79.4
CAN,CWPB,WPB,44.85,-79.8667
CAN,CWDD,WDD,42.3,-82.7
CAN,CWQU,WQU,48.2833,-89.3833
CAN,CWTL,WTL,53.817886,-89.896922
CAN,CYTL,YTL,53.817886,-89.896922
CAN,CZBT,ZBT,53.81555556,-89.89555556
CAN,,BON,49.3833,-82.1236
CAN,CYBN,YBN,44.27222222,-79.91166667
CAN,CYBM,YBM,43.7603,-79.8751
CAN,CYFD,YFD,43.132383,-80.341519
CAN,CWBI,WBI,45.8,-80.5333
CAN,,TBO,44.64,-75.75
CAN,CWWB,WWB,43.3,-79.8
CAN,,HDR,43.32,-79.8
CAN,CZBA,ZBA,43.441469,-79.850219
CAN,CXCA,XCA,49.15,-88.34
CAN,CWCI,WCI,47.33,-85.83
CAN,CWGV,WGV,45.3167,-76.0
CAN,CYAC,YAC,51.727333,-91.8245
CAN,CYCE,YCE,43.285697,-81.506389
CAN,,CYP,46.0167,-77.45
CAN,CWUK,WUK,49.82,-74.98
CAN,CYLD,YLD,47.82,-83.34666667
CAN,CYCK,,42.306233,-82.081747
CAN,CYQO,,42.5833,-80.5667
CAN,CWNC,WNC,43.95,-78.17
CAN,CYCN,YCN,49.106719,-81.01525
CAN,CWCO,WCO,44.5,-80.22
CAN,CYCC,YCC,45.092664,-74.567847
CAN,,TCW,45.0314,-74.6814
CAN,CXCW,XCW,45.0167,-74.6833
CAN,CWWX,WWX,45.33,-81.73
CAN,CXCY,XCY,45.2333,-81.5333
CAN,CYVZ,,52.655861,-94.061517
CAN,CXDI,XDI,42.87,-80.55
CAN,CZHD,ZHD,49.8317,-92.7333
CAN,CYHD,YHD,49.831525,-92.743708
CAN,CXDR,XDR,53.425,-111.7258333
CAN,CXEA,XEA,50.63,-93.22
CAN,CYXR,YXR,47.694914,-79.848956
CAN,CZXR,ZXR,47.695,-79.8489
CAN,CXET,XET,44.23,-79.78
CAN,CWET,WET,44.23333333,-79.78333333
CAN,CWED,WED,53.8167,-84.9167
CAN,CYEL,YEL,46.351578,-82.561044
CAN,CZEL,ZEL,43.65,-80.42
CAN,CWSO,WSO,43.3719,-81.3803
CAN,,WUD,60.0,-85.0
CAN,CWKZ,WKZ,57.0,-89.0
CAN,,WUI,52.0,-101.0
CAN,,WUE,55.0,-85.0
CAN,CYFA,YFA,52.203494,-81.6958
CAN,CYAG,YAG,48.654392,-93.440581
CAN,,TAG,48.65,-93.44
CAN,CYFH,YFH,51.561961,-87.907714
CAN,CYER,YER,56.018983,-87.676231
CAN,CXFT,XFT,56.5375,-79.26055556
CAN,CYGQ,YGQ,49.78277778,-86.93055556
CAN,CWGD,WGD,43.7667,-81.7167
CAN,CYGD,YGD,43.767861,-81.710694
CAN,CYZE,,45.884233,-82.568281
CAN,,OZR,45.8833,-82.5667
CAN,CYZE,YZE,45.884233,-82.568281
CAN,CWNL,WNL,45.63,-82.95
CAN,CWGH,WGH,44.42,-75.85
CAN,,TGT,43.55,-80.2167
CAN,CYHM,YHM,43.17166667,-79.93416667
CAN,CXHM,XHM,43.29,-79.91
CAN,CZHM,ZHM,43.2667,-79.7667
CAN,CYHS,,44.158014,-81.063203
CAN,CXHA,XHA,42.03,-82.9
CAN,CWHZ,WHZ,48.5833,-89.3
CAN,CYHF,YHF,49.713808,-83.686831
CAN,CYHN,YHN,49.193086,-84.759361
CAN,CZUC,ZUC,49.429722,-91.717778
CAN,CWIH,WIH,44.8333,-75.3333
CAN,CXKA,XKA,49.41,-82.44
CAN,CYYU,YYU,49.41388889,-82.4675
CAN,CYAQ,,53.524778,-88.64295
CAN,CZKE,ZKE,52.282458,-81.677814
CAN,CWKK,WKK,49.71,-88.33
CAN,CXKE,XKE,45.0,-75.63
CAN,,TKR,49.7906,-94.3778
CAN,CYQK,YQK,49.79027778,-94.36527778
CAN,CYXI,,45.5667,-77.4167
CAN,CWBE,WBE,45.97,-81.48
CAN,CYKM,,44.201408,-81.605692
CAN,CWKR,WKR,43.9667,-79.5667
CAN,CWGK,WGK,44.2167,-76.6
CAN,CYGK,YGK,44.21805556,-76.595
CAN,CYKX,YKX,48.210261,-79.981253
CAN,CYKF,YKF,43.460772,-80.378711
CAN,CWGL,WGL,44.55,-79.22
CAN,CWLF,WLF,52.1961,-87.9361
CAN,CYLH,YLH,52.195419,-87.934081
CAN,CWSN,WSN,43.0333,-81.15
CAN,CYXU,YXU,43.03305556,-81.15111111
CAN,CWPS,WPS,42.53,-80.05
CAN,CYMG,,49.083203,-85.861003
CAN,CYEM,YEM,45.842469,-81.857569
CAN,CYSP,YSP,48.757108,-86.345847
CAN,CWLK,WLK,48.3667,-88.8
CAN,CYEE,YEE,44.684839,-79.929403
CAN,CWGJ,WGJ,47.2472,-84.5958
CAN,CZGJ,ZGJ,47.2472,-84.5958
CAN,,QCK,45.2511,-74.9628
CAN,,TCK,45.2511,-74.9628
CAN,CXZC,XZC,51.2917,-80.6181
CAN,CWZC,WZC,51.2667,-80.65
CAN,CYMO,YMO,51.26666667,-80.65
CAN,CWSM,WSM,67.405108,-150.120878
CAN,CYMN,YMN,43.9833,-80.75
CAN,CWLS,WLS,43.98,-80.75
CAN,CYQA,YQA,44.976458,-79.3068
CAN,CZQA,ZQA,44.97,-79.3
CAN,CZMD,ZMD,53.441461,-91.762869
CAN,CWNZ,WNZ,49.75,-84.16
CAN,CYQN,YQN,50.183,-86.697425
CAN,CWLQ,WLQ,46.3167,-79.4833
CAN,CWYB,WYB,46.3167,-79.45
CAN,,TNB,46.2656,-79.4183
CAN,CZNB,ZNB,46.3636,-79.4231
CAN,CWNN,WNN,46.3667,-79.4167
CAN,CYYB,YYB,46.36361111,-79.42277778
CAN,CYKP,,51.658697,-85.900997
CAN,CWDF,WDF,44.7167,-81.275
CAN,CWOQ,WOQ,50.6,-81.4167
CAN,CYOO,YOO,43.922828,-78.896308
CAN,CYTB,,42.926489,-80.747072
CAN,CXOA,XOA,45.38,-75.72
CAN,CWCG,WCG,45.3833,-75.7167
CAN,CYHQ,YHQ,45.3161,-75.6756
CAN,CUUP,UUP,45.3167,-75.6667
CAN,CYAA,,45.315,-75.676
CAN,CWIS,WIS,45.43,-75.697
CAN,CYRP,YRP,45.322367,-76.022206
CAN,CYOW,YOW,45.3225,-75.66916667
CAN,CWOZ,WOZ,45.3667,-75.65
CAN,CYDH,,45.13059998,-75.94830322
CAN,CYRO,YRO,45.460683,-75.643289
CAN,CYOS,,44.590481,-80.838197
CAN,CXPC,XPC,45.34,-80.04
CAN,CWWN,WWN,54.98,-85.43
CAN,CYPO,,54.988006,-85.443431
CAN,CYPT,YPT,41.777619,-82.678017
CAN,CYTA,,45.8645,-77.251472
CAN,CZWA,ZWA,45.9167,-77.3
CAN,CYWA,YWA,45.95,-77.31666667
CAN,,TPQ,44.35,-78.3
CAN,CYPQ,YPQ,44.230539,-78.363186
CAN,CZPQ,ZPQ,44.2333,-78.3667
CAN,CWPL,WPL,51.4492,-90.2178
CAN,CYPL,YPL,51.446492,-90.213478
CAN,,CYP,43.9833,-77.15
CAN,CYPM,,51.819844,-93.973286
CAN,CXPT,XPT,41.94861111,-82.51888889
CAN,CWQP,WQP,43.83,-77.15
CAN,CYQJ,,48.7333,-80.8
CAN,CWPC,WPC,42.87,-79.25
CAN,CWPV,WPV,43.8333,-78.3333
CAN,CWPP,WPP,42.1,-83.0833
CAN,CWWZ,WWZ,43.25,-79.22
CAN,CWCJ,WCJ,48.61,-86.29
CAN,CXRA,XRA,49.6642,-93.7328
CAN,CYRL,YRL,51.06694444,-93.79305556
CAN,CWJM,WJM,44.7,-76.3
CAN,CXRG,XRG,42.45,-81.88
CAN,CWAJ,WAJ,42.25,-81.9
CAN,CZRJ,ZRJ,52.943622,-91.312619
CAN,CWTX,WTX,49.4686,-94.7631
CAN,CWTZ,WTZ,49.4686,-94.7631
CAN,CZPB,,53.890997,-92.196272
CAN,CZSJ,ZSJ,53.064181,-93.344381
CAN,CYZR,YZR,42.999681,-82.309364
CAN,CXZR,XZR,43.0,-82.31
CAN,,TZR,42.995,-82.3075
CAN,CYAM,YAM,46.48333333,-84.50944444
CAN,CYTU,,43.7167,-79.2333
CAN,CWJS,WJS,55.3833,-88.3333
CAN,CWSI,WSI,42.85,-80.2667
CAN,CYMK,YMK,42.85,-80.2667
CAN,CYXL,YXL,50.11666667,-91.9
CAN,CWFI,WFI,48.54,-86.945
CAN,CWNU,WNU,48.6211,-86.9958
CAN,CYSS,,48.6167,-87.0
CAN,CYSH,YSH,44.945722,-75.940275
CAN,CWNB,WNB,41.83,-82.47
CAN,CWOR,WOR,41.8333,-82.4667
CAN,CYSN,YSN,43.191603,-79.17115
CAN,CYQS,YQS,42.769956,-81.109617
CAN,,CYQ,44.3167,-77.6333
CAN,CYQC,YQC,44.316,-77.633
CAN,CYSB,YSB,46.62555556,-80.79777778
CAN,CYTJ,YTJ,48.8167,-87.1
CAN,CZTJ,ZTJ,48.8167,-87.1
CAN,CZTB,ZTB,48.37,-89.33
CAN,CXQT,XQT,48.4333,-89.2167
CAN,CYQT,YQT,48.371997,-89.321706
CAN,CZQT,ZQT,48.37,-89.32
CAN,CXNI,XNI,48.8536,-89.1214
CAN,,TMS,48.56,-81.39
CAN,CYTS,YTS,48.56972222,-81.37666667
CAN,CXTI,XTI,49.6175,-115.7891667
CAN,,TTS,45.23,-81.63
CAN,CYTO,,43.775,-79.4667
CAN,CYTZ,YTZ,43.62861111,-79.395
